what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587350452
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587363482
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587364762
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587364793
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587368180
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1344587368196
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1344587402593
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1344587413023
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1344587418234
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1344587418670
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1344587436252
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587437312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587438716
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1344587442652
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587447322
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587450911
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587450926
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587453622
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587459345
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587460062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587460062
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587460906
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1344587494726
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1344587500124
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1344587503166
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587519850
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587521675
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587524858
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587527182
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587529834
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587593645
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587593863
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587594596
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1344587594628
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1344587600805
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587603504
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587621897
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1344587627544
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587628464
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587633394
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1344587634752
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587635460
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587696245
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1344587704185
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1344587708475
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587710394
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587717757
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1344587719848
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587720519
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587727351
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1344587728412
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587729208
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587734917
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1344587735994
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587738443
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587759618
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1344587760694
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587762566
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587764100
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1344587770964
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344587771994
