what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341665276301
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341665277767
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665279998
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665280840
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665280872
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665281689
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665281712
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665291379
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665291405
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665297481
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665297505
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665298530
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665298558
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665299570
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665299595
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665301962
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1341665302060
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341665309955
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341665310829
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1341665373267
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341665376081
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665445352
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665468580
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1341665535456
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341665538295
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341665539684
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665540931
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665542505
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665542532
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665544074
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665544097
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665552875
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665552899
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665553507
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1341665555087
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.101.v201102111830,"org.eclipse.wst.xsl.debug.ui",1341665559283
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341665568238
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1341665575733
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341665581624
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341665581672
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341665657208
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341665657913
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341665658633
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341665661087
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341665669718
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341665684464
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341665685229
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341665685962
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341665703559
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341665704526
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1341665713106
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341665713371
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341665755838
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1341665794758
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1341665829660
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665829785
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.open.hierarchy",1341665829816
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665830705
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.redo",1341665831048
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341665840257
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341665843058
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341665843526
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341665845195
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665846615
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665847746
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665847773
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665848738
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665848762
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665849642
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665849673
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665859666
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665859693
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665863434
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665863460
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665866418
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665866445
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665868578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665868604
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665870578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665870603
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665877568
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665877603
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341665894928
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1341665896642
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341665910710
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1341665914053
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341665922336
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1341665925659
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341665926876
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1341666003124
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341666003233
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341666009418
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341666814919
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341666815481
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341666816651
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1341666820403
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341666827008
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341666834494
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341666836039
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341666836664
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341666840701
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341666843451
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1341666845124
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.redo",1341666846061
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1341666846541
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341666848623
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341666861123
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1341666886706
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341666886845
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1341666888402
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341666888547
