what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344504870161
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1344504878859
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1344504879751
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1344504879778
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1344504880462
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1344504880754
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1344504917561
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344504937329
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344505000428
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344505002601
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344505019605
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1344505034645
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1344505034976
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1344505087849
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1344505093253
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344505096385
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344505111554
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1344505117565
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1344505117741
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1344505117886
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1344505118054
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1344505118567
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1344505125737
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344505128865
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344505129000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344505142137
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344505144806
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1344505149607
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1344505150370
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1344505150748
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344505159673
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344505166167
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1344505169713
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1344505181685
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1344505183021
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1344505183197
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1344505183485
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1344505183765
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1344505186729
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1344505187769
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344505188640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344505211087
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344505223512
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344505223647
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1344505293993
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1344505303883
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344505321993
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344505331716
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1344505339877
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344505342593
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344505350913
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344505352425
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.open.hierarchy",1344505352446
no handler,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1344505353005
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344505353415
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1344505353655
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1344505354152
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1344505354185
