what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792183011
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792185681
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792185713
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792199892
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792199913
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792206891
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792206914
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792216188
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792216210
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792228002
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792228030
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792232732
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792232752
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792234797
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792234817
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792249738
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792249769
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792254830
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792254849
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792260356
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792260375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792271396
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792271415
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792283003
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792283021
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792290290
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792290309
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792291946
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792291965
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792296331
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792296351
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792297498
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792297517
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792301674
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792301696
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792305698
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792305717
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792309275
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792309306
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792313210
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792313229
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792319070
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792319088
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792320588
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792320609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792325285
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792325305
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792327652
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792327669
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792328261
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1340792328850
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340792329967
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340792803198
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340792804311
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340792804794
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340792805511
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340792806017
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340792806356
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340792806794
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340792814890
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340792828728
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340792855072
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792906135
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340792913325
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1340792972616
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1340792973751
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1340792983706
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1340792985291
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1340792987081
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1340792998338
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1340792998665
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.redo",1340792999145
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1340792999788
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340793012300
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1340793035234
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1340793046687
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340793047384
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.showInformation",1340793047392
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340793087043
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1340793126558
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1340793141764
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1340793147686
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1340793147862
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1340793148078
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1340793148280
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1340793148514
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1340793148782
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1340793149038
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1340793180998
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1340793201646
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1340793202394
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1340793208080
