what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.100.v200905272300,"org.eclipse.rse.subsystems.shells.local",1344498868721
started,bundle,org.eclipse.rse.ui,3.1.101.v201008191400,"org.eclipse.rse.ui",1344498868721
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1344498868721
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1344498868721
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1344498868721
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1344498868721
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1344498868721
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1344498868721
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1344498868721
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1344498868721
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1344498868721
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1344498868721
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1344498868721
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1344498868721
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1344498868721
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1344498868721
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1344498868721
started,bundle,org.tigris.subversion.clientadapter,1.6.12,"org.tigris.subversion.clientadapter",1344498868721
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1344498868721
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.0.1,"org.tigris.subversion.subclipse.tools.usage",1344498868721
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1344498868721
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1344498868721
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1344498868721
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1344498868721
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1344498868721
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1344498868721
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1344498868721
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1344498868721
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1344498868721
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1344498868721
started,bundle,org.eclipse.php.core,2.2.1.v20101001-2300,"org.eclipse.php.core",1344498868721
started,bundle,org.eclipse.php.debug.core,2.2.0.v20101001-2300,"org.eclipse.php.debug.core",1344498868721
started,bundle,org.eclipse.php.debug.daemon,2.2.0.v20101001-2300,"org.eclipse.php.debug.daemon",1344498868721
started,bundle,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.php.debug.ui",1344498868721
started,bundle,org.eclipse.php.server.core,2.2.0.v20101001-2300,"org.eclipse.php.server.core",1344498868721
started,bundle,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui",1344498868721
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1344498868721
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1344498868721
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1344498868721
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1344498868721
started,bundle,com.collabnet.subversion.merge,2.2.4,"com.collabnet.subversion.merge",1344498868721
started,bundle,org.tigris.subversion.subclipse.core,1.6.18,"org.tigris.subversion.subclipse.core",1344498868721
started,bundle,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui",1344498868721
started,bundle,net.sf.eclipsecs.core,5.4.1.201109192037,"net.sf.eclipsecs.core",1344498868721
started,bundle,net.sf.eclipsecs.ui,5.4.1.201109192037,"net.sf.eclipsecs.ui",1344498868721
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1344498868721
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1344498868721
started,bundle,org.eclipse.equinox.weaving.aspectj,1.0.1.v20110502,"org.eclipse.equinox.weaving.aspectj",1344498868721
started,bundle,org.scala-ide.sdt.aspects,2.1.0.m1-2_09-201204131819-c58d6d8,"org.scala-ide.sdt.aspects",1344498868721
started,bundle,org.scala-ide.sdt.core,2.1.0.m1-2_09-201204131819-c58d6d8,"org.scala-ide.sdt.core",1344498868721
started,bundle,org.scala-ide.sdt.debug,2.1.0.m1-2_09-201204131819-c58d6d8,"org.scala-ide.sdt.debug",1344498868721
os,sysinfo,,,"win32",1344498868724
arch,sysinfo,,,"x86",1344498868724
ws,sysinfo,,,"win32",1344498868724
locale,sysinfo,,,"de_DE",1344498868724
processors,sysinfo,,,"4",1344498868724
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1344498868724
java.runtime.version,sysinfo,,,"1.7.0_05-b05",1344498868724
java.specification.name,sysinfo,,,"Java Platform API Specification",1344498868724
java.specification.vendor,sysinfo,,,"Oracle Corporation",1344498868724
java.specification.version,sysinfo,,,"1.7",1344498868724
java.vendor,sysinfo,,,"Oracle Corporation",1344498868724
java.version,sysinfo,,,"1.7.0_05",1344498868724
java.vm.info,sysinfo,,,"mixed mode, sharing",1344498868724
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1344498868724
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1344498868724
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1344498868724
java.vm.specification.version,sysinfo,,,"1.7",1344498868724
java.vm.vendor,sysinfo,,,"Oracle Corporation",1344498868724
java.vm.version,sysinfo,,,"23.1-b03",1344498868724
started,bundle,org.eclipse.dltk.core.index.sql,2.0.1.v20100909-1720,"org.eclipse.dltk.core.index.sql",1344498868822
started,bundle,org.eclipse.dltk.core.index.sql.h2,2.0.1.v20100909-1720,"org.eclipse.dltk.core.index.sql.h2",1344498869178
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1344498875181
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344498901297
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344499025200
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344499069690
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344499071336
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.navigate.open.type",1344499071345
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1344499075144
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1344499077941
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344499092801
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344499118341
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344499139848
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344499245938
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344499252341
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344499266735
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344499369458
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344501108325
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344501110162
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344501111081
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1344501111106
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344501122506
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344501508948
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344501509679
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344501610598
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1344501613576
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1344501616274
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1344501618106
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1344501621417
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344502147241
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344502149018
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1344502162930
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1344502314585
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1344502316918
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344502320992
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1344502321089
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.17,"org.tigris.subversion.clientadapter.javahl",1344502323914
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.15,"org.tigris.subversion.clientadapter.svnkit",1344502323916
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1344502324057
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1344502325082
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1344502328922
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1344502332086
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1344502332154
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1344502333190
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1344502334106
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1344502340011
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1344502342534
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1344502343025
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1344502343059
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1344502343095
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1344502343125
